instrument,timeframe,timestamp,open,high,low,close
SPX500,M15,2023-06-01 22:00:00+00:00,4228.49,4232.99,4227.99,4232.49
SPX500,M15,2023-06-01 22:15:00+00:00,4232.49,4233.24,4221.99,4222.99
SPX500,M15,2023-06-01 22:30:00+00:00,4222.99,4223.74,4212.74,4216.49
SPX500,M15,2023-06-01 22:45:00+00:00,4216.74,4221.99,4215.49,4221.99
SPX500,M15,2023-06-01 23:00:00+00:00,4222.49,4226.24,4220.49,4225.24
SPX500,M15,2023-06-01 23:15:00+00:00,4224.99,4225.24,4222.74,4224.24
SPX500,M15,2023-06-01 23:30:00+00:00,4224.24,4225.74,4223.99,4225.49
SPX500,M15,2023-06-01 23:45:00+00:00,4225.49,4225.99,4224.99,4225.49
SPX500,M15,2023-06-02 01:00:00+00:00,4225.26,4226.51,4225.26,4225.51
SPX500,M15,2023-06-02 01:15:00+00:00,4225.51,4225.76,4225.01,4225.26
SPX500,M15,2023-06-02 01:30:00+00:00,4225.26,4225.51,4224.76,4225.51
SPX500,M15,2023-06-02 01:45:00+00:00,4225.51,4226.26,4225.01,4226.26
SPX500,M15,2023-06-02 02:00:00+00:00,4226.01,4226.01,4224.51,4225.26
SPX500,M15,2023-06-02 02:15:00+00:00,4225.26,4225.76,4225.01,4225.01
SPX500,M15,2023-06-02 02:30:00+00:00,4225.01,4225.51,4225.01,4225.26
SPX500,M15,2023-06-02 02:45:00+00:00,4225.01,4225.01,4223.51,4224.01
SPX500,M15,2023-06-02 03:00:00+00:00,4224.01,4224.51,4223.26,4224.01
SPX500,M15,2023-06-02 03:15:00+00:00,4224.01,4225.26,4223.76,4224.51
SPX500,M15,2023-06-02 03:30:00+00:00,4224.51,4224.51,4223.26,4223.76
SPX500,M15,2023-06-02 03:45:00+00:00,4223.76,4224.51,4223.26,4223.51
SPX500,M15,2023-06-02 04:00:00+00:00,4223.51,4224.26,4223.01,4223.76
SPX500,M15,2023-06-02 04:15:00+00:00,4223.76,4224.51,4223.51,4223.76
SPX500,M15,2023-06-02 04:30:00+00:00,4223.76,4225.01,4223.51,4224.01
SPX500,M15,2023-06-02 04:45:00+00:00,4224.01,4226.01,4223.76,4224.51
SPX500,M15,2023-06-02 05:00:00+00:00,4224.51,4225.26,4223.76,4224.76
SPX500,M15,2023-06-02 05:15:00+00:00,4224.76,4226.51,4224.76,4226.26
SPX500,M15,2023-06-02 05:30:00+00:00,4226.26,4226.26,4225.26,4225.51
SPX500,M15,2023-06-02 05:45:00+00:00,4225.51,4225.51,4224.26,4225.26
SPX500,M15,2023-06-02 06:00:00+00:00,4225.26,4225.76,4224.76,4225.51
SPX500,M15,2023-06-02 06:15:00+00:00,4225.51,4227.51,4225.26,4227.26
SPX500,M15,2023-06-02 06:30:00+00:00,4227.26,4231.26,4227.26,4228.01
SPX500,M15,2023-06-02 06:45:00+00:00,4228.01,4229.76,4228.01,4229.26
SPX500,M15,2023-06-02 07:00:00+00:00,4229.26,4229.51,4228.76,4229.26
SPX500,M15,2023-06-02 07:15:00+00:00,4229.26,4230.26,4229.26,4230.26
SPX500,M15,2023-06-02 07:30:00+00:00,4230.26,4230.76,4229.51,4229.51
SPX500,M15,2023-06-02 07:45:00+00:00,4229.51,4229.76,4229.26,4229.51
SPX500,M15,2023-06-02 08:00:00+00:00,4229.51,4230.76,4229.26,4230.51
SPX500,M15,2023-06-02 08:15:00+00:00,4230.51,4231.51,4229.76,4230.01
SPX500,M15,2023-06-02 08:30:00+00:00,4230.01,4232.01,4230.01,4231.51
SPX500,M15,2023-06-02 08:45:00+00:00,4231.51,4231.51,4230.26,4230.26
SPX500,M15,2023-06-02 09:00:00+00:00,4228.51,4231.01,4228.51,4230.51
SPX500,M15,2023-06-02 09:15:00+00:00,4230.51,4232.51,4229.76,4232.26
SPX500,M15,2023-06-02 09:30:00+00:00,4232.26,4233.26,4231.51,4233.01
SPX500,M15,2023-06-02 09:45:00+00:00,4233.01,4234.26,4232.26,4233.26
SPX500,M15,2023-06-02 10:00:00+00:00,4233.26,4235.01,4230.76,4231.01
SPX500,M15,2023-06-02 10:15:00+00:00,4231.01,4235.51,4231.01,4232.01
SPX500,M15,2023-06-02 10:30:00+00:00,4232.01,4234.76,4232.01,4234.51
SPX500,M15,2023-06-02 10:45:00+00:00,4234.51,4236.51,4233.76,4236.51
SPX500,M15,2023-06-02 11:00:00+00:00,4236.51,4237.76,4235.26,4236.76
SPX500,M15,2023-06-02 11:15:00+00:00,4236.76,4238.76,4236.26,4236.51
SPX500,M15,2023-06-02 11:30:00+00:00,4236.51,4238.51,4236.26,4237.26
SPX500,M15,2023-06-02 11:45:00+00:00,4237.26,4239.01,4235.76,4239.01
SPX500,M15,2023-06-02 12:00:00+00:00,4239.01,4242.01,4237.26,4241.76
SPX500,M15,2023-06-02 12:15:00+00:00,4241.76,4245.26,4241.26,4243.76
SPX500,M15,2023-06-02 12:30:00+00:00,4243.76,4244.51,4240.76,4241.01
SPX500,M15,2023-06-02 12:45:00+00:00,4241.01,4241.51,4239.76,4241.51
SPX500,M15,2023-06-02 13:00:00+00:00,4241.51,4243.01,4240.51,4242.76
SPX500,M15,2023-06-02 13:15:00+00:00,4242.76,4244.51,4242.51,4243.26
SPX500,M15,2023-06-02 13:30:00+00:00,4243.26,4244.01,4243.01,4243.51
SPX500,M15,2023-06-02 13:45:00+00:00,4243.51,4243.51,4241.51,4242.51
SPX500,M15,2023-06-02 14:00:00+00:00,4242.51,4245.26,4241.76,4244.76
SPX500,M15,2023-06-02 14:15:00+00:00,4244.76,4245.76,4244.01,4245.26
SPX500,M15,2023-06-02 14:30:00+00:00,4245.26,4246.26,4241.26,4241.51
SPX500,M15,2023-06-02 14:45:00+00:00,4241.51,4243.51,4241.01,4241.51
SPX500,M15,2023-06-02 15:00:00+00:00,4241.51,4243.01,4240.26,4240.26
SPX500,M15,2023-06-02 15:15:00+00:00,4240.26,4241.76,4237.76,4239.76
SPX500,M15,2023-06-02 15:30:00+00:00,4239.76,4249.76,4231.76,4244.51
SPX500,M15,2023-06-02 15:45:00+00:00,4244.51,4246.01,4238.76,4242.76
SPX500,M15,2023-06-02 16:00:00+00:00,4242.76,4249.01,4242.51,4246.76
SPX500,M15,2023-06-02 16:15:00+00:00,4246.76,4250.26,4245.51,4248.76
SPX500,M15,2023-06-02 16:30:00+00:00,4248.76,4267.51,4248.76,4264.26
SPX500,M15,2023-06-02 16:45:00+00:00,4264.26,4265.26,4247.01,4247.26
SPX500,M15,2023-06-02 17:00:00+00:00,4247.26,4261.51,4243.51,4260.26
SPX500,M15,2023-06-02 17:15:00+00:00,4260.26,4262.01,4251.51,4259.01
SPX500,M15,2023-06-02 17:30:00+00:00,4259.01,4266.51,4255.01,4266.26
SPX500,M15,2023-06-02 17:45:00+00:00,4266.26,4272.26,4266.01,4272.26
SPX500,M15,2023-06-02 18:00:00+00:00,4272.26,4280.01,4272.26,4276.26
SPX500,M15,2023-06-02 18:15:00+00:00,4276.01,4280.76,4276.01,4279.76
SPX500,M15,2023-06-02 18:30:00+00:00,4279.51,4280.76,4274.01,4276.26
SPX500,M15,2023-06-02 18:45:00+00:00,4276.51,4279.26,4271.76,4278.26
SPX500,M15,2023-06-02 19:00:00+00:00,4278.26,4279.51,4274.26,4275.51
SPX500,M15,2023-06-02 19:15:00+00:00,4275.51,4278.51,4273.51,4278.51
SPX500,M15,2023-06-02 19:30:00+00:00,4278.51,4281.26,4277.01,4280.76
SPX500,M15,2023-06-02 19:45:00+00:00,4281.01,4285.26,4280.76,4284.51
SPX500,M15,2023-06-02 20:00:00+00:00,4284.51,4285.76,4280.76,4282.01
SPX500,M15,2023-06-02 20:15:00+00:00,4282.26,4287.76,4281.76,4286.76
SPX500,M15,2023-06-02 20:30:00+00:00,4286.76,4287.51,4282.01,4283.01
SPX500,M15,2023-06-02 20:45:00+00:00,4283.01,4285.76,4281.26,4285.26
SPX500,M15,2023-06-02 21:00:00+00:00,4285.51,4287.01,4278.76,4279.51
SPX500,M15,2023-06-02 21:15:00+00:00,4279.51,4284.76,4279.26,4283.26
SPX500,M15,2023-06-02 21:30:00+00:00,4283.26,4287.01,4282.76,4286.76
SPX500,M15,2023-06-02 21:45:00+00:00,4286.76,4288.51,4284.51,4287.26
SPX500,M15,2023-06-02 22:00:00+00:00,4287.26,4291.51,4286.26,4288.51
SPX500,M15,2023-06-02 22:15:00+00:00,4288.76,4290.51,4284.76,4285.01
SPX500,M15,2023-06-02 22:30:00+00:00,4285.01,4288.01,4283.51,4285.01
SPX500,M15,2023-06-02 22:45:00+00:00,4285.01,4287.76,4280.76,4282.26
SPX500,M15,2023-06-02 23:00:00+00:00,4282.76,4283.76,4282.01,4282.51
SPX500,M15,2023-06-02 23:15:00+00:00,4282.51,4282.76,4281.01,4282.51
SPX500,M15,2023-06-02 23:30:00+00:00,4282.51,4282.76,4280.76,4281.26
SPX500,M15,2023-06-02 23:45:00+00:00,4281.26,4283.51,4281.01,4282.51
SPX500,M15,2023-06-05 01:00:00+00:00,4283.56,4283.81,4281.06,4282.81
SPX500,M15,2023-06-05 01:15:00+00:00,4282.81,4288.31,4282.56,4288.06
SPX500,M15,2023-06-05 01:30:00+00:00,4288.06,4288.06,4285.31,4287.56
SPX500,M15,2023-06-05 01:45:00+00:00,4287.56,4288.06,4286.56,4287.56
SPX500,M15,2023-06-05 02:00:00+00:00,4287.56,4287.56,4283.31,4283.56
SPX500,M15,2023-06-05 02:15:00+00:00,4283.56,4283.81,4281.56,4281.81
SPX500,M15,2023-06-05 02:30:00+00:00,4281.81,4283.06,4280.06,4281.56
SPX500,M15,2023-06-05 02:45:00+00:00,4281.56,4281.56,4279.81,4280.56
SPX500,M15,2023-06-05 03:00:00+00:00,4280.56,4280.56,4276.31,4279.06
SPX500,M15,2023-06-05 03:15:00+00:00,4279.06,4280.81,4278.31,4280.06
SPX500,M15,2023-06-05 03:30:00+00:00,4280.06,4281.56,4280.06,4281.31
SPX500,M15,2023-06-05 03:45:00+00:00,4281.31,4281.81,4279.81,4280.06
SPX500,M15,2023-06-05 04:00:00+00:00,4280.06,4282.31,4279.81,4282.06
SPX500,M15,2023-06-05 04:15:00+00:00,4282.31,4282.31,4278.81,4279.56
SPX500,M15,2023-06-05 04:30:00+00:00,4279.56,4279.81,4277.31,4278.81
SPX500,M15,2023-06-05 04:45:00+00:00,4278.81,4281.06,4278.81,4280.06
SPX500,M15,2023-06-05 05:00:00+00:00,4280.06,4280.31,4278.81,4279.56
SPX500,M15,2023-06-05 05:15:00+00:00,4279.56,4280.81,4279.06,4280.31
SPX500,M15,2023-06-05 05:30:00+00:00,4280.06,4281.06,4279.81,4280.31
SPX500,M15,2023-06-05 05:45:00+00:00,4280.31,4281.06,4280.06,4280.81
SPX500,M15,2023-06-05 06:00:00+00:00,4280.81,4282.06,4280.56,4281.81
SPX500,M15,2023-06-05 06:15:00+00:00,4282.06,4282.81,4281.31,4281.81
SPX500,M15,2023-06-05 06:30:00+00:00,4281.81,4283.31,4280.56,4280.56
SPX500,M15,2023-06-05 06:45:00+00:00,4280.56,4281.06,4279.56,4279.56
SPX500,M15,2023-06-05 07:00:00+00:00,4279.56,4280.06,4278.56,4278.81
SPX500,M15,2023-06-05 07:15:00+00:00,4279.06,4279.56,4278.06,4278.06
SPX500,M15,2023-06-05 07:30:00+00:00,4278.06,4278.81,4277.31,4277.56
SPX500,M15,2023-06-05 07:45:00+00:00,4277.56,4279.56,4277.31,4279.31
SPX500,M15,2023-06-05 08:00:00+00:00,4279.31,4279.81,4278.06,4279.56
SPX500,M15,2023-06-05 08:15:00+00:00,4279.56,4279.56,4278.06,4278.81
SPX500,M15,2023-06-05 08:30:00+00:00,4278.56,4281.81,4278.31,4281.31
SPX500,M15,2023-06-05 08:45:00+00:00,4281.31,4281.56,4280.31,4281.06
SPX500,M15,2023-06-05 09:00:00+00:00,4281.06,4283.31,4280.81,4281.81
SPX500,M15,2023-06-05 09:15:00+00:00,4281.81,4283.56,4281.56,4282.06
SPX500,M15,2023-06-05 09:30:00+00:00,4282.06,4282.06,4281.06,4282.06
SPX500,M15,2023-06-05 09:45:00+00:00,4282.06,4282.56,4280.81,4282.56
SPX500,M15,2023-06-05 10:00:00+00:00,4282.81,4283.56,4280.06,4282.56
SPX500,M15,2023-06-05 10:15:00+00:00,4282.31,4285.56,4281.56,4285.06
SPX500,M15,2023-06-05 10:30:00+00:00,4285.06,4287.81,4284.56,4285.81
SPX500,M15,2023-06-05 10:45:00+00:00,4285.81,4286.06,4283.81,4285.06
SPX500,M15,2023-06-05 11:00:00+00:00,4285.06,4287.06,4283.31,4283.31
SPX500,M15,2023-06-05 11:15:00+00:00,4283.31,4284.81,4282.81,4284.06
SPX500,M15,2023-06-05 11:30:00+00:00,4284.06,4286.31,4283.31,4284.06
SPX500,M15,2023-06-05 11:45:00+00:00,4284.06,4284.06,4282.56,4283.56
SPX500,M15,2023-06-05 12:00:00+00:00,4283.56,4284.56,4282.81,4283.81
SPX500,M15,2023-06-05 12:15:00+00:00,4283.81,4284.31,4282.31,4284.31
SPX500,M15,2023-06-05 12:30:00+00:00,4284.31,4284.81,4282.81,4283.31
SPX500,M15,2023-06-05 12:45:00+00:00,4283.31,4284.56,4283.06,4283.31
SPX500,M15,2023-06-05 13:00:00+00:00,4283.31,4283.81,4282.06,4282.56
SPX500,M15,2023-06-05 13:15:00+00:00,4282.56,4283.81,4282.06,4283.56
SPX500,M15,2023-06-05 13:30:00+00:00,4283.56,4285.31,4283.56,4285.06
SPX500,M15,2023-06-05 13:45:00+00:00,4285.06,4286.81,4284.81,4286.31
SPX500,M15,2023-06-05 14:00:00+00:00,4286.31,4287.81,4285.56,4287.31
SPX500,M15,2023-06-05 14:15:00+00:00,4287.31,4287.56,4284.81,4285.31
SPX500,M15,2023-06-05 14:30:00+00:00,4285.56,4286.06,4284.31,4284.56
SPX500,M15,2023-06-05 14:45:00+00:00,4284.56,4285.81,4284.56,4285.06
SPX500,M15,2023-06-05 15:00:00+00:00,4285.06,4286.31,4283.06,4284.31
SPX500,M15,2023-06-05 15:15:00+00:00,4284.06,4285.31,4283.56,4284.81
SPX500,M15,2023-06-05 15:30:00+00:00,4284.81,4286.56,4283.56,4286.56
SPX500,M15,2023-06-05 15:45:00+00:00,4286.56,4287.06,4284.31,4284.56
SPX500,M15,2023-06-05 16:00:00+00:00,4284.56,4287.31,4284.31,4286.31
SPX500,M15,2023-06-05 16:15:00+00:00,4286.31,4289.06,4286.06,4287.06
SPX500,M15,2023-06-05 16:30:00+00:00,4287.06,4296.81,4286.56,4295.06
SPX500,M15,2023-06-05 16:45:00+00:00,4295.31,4296.81,4284.31,4287.81
SPX500,M15,2023-06-05 17:00:00+00:00,4287.81,4299.81,4282.56,4284.56
SPX500,M15,2023-06-05 17:15:00+00:00,4284.56,4287.06,4281.56,4284.06
SPX500,M15,2023-06-05 17:30:00+00:00,4283.81,4289.81,4283.06,4289.56
SPX500,M15,2023-06-05 17:45:00+00:00,4289.56,4294.31,4289.06,4290.81
SPX500,M15,2023-06-05 18:00:00+00:00,4290.81,4293.81,4289.06,4291.06
SPX500,M15,2023-06-05 18:15:00+00:00,4291.06,4295.06,4289.31,4294.06
SPX500,M15,2023-06-05 18:30:00+00:00,4294.06,4296.31,4291.56,4294.56
SPX500,M15,2023-06-05 18:45:00+00:00,4294.56,4296.81,4293.31,4294.56
SPX500,M15,2023-06-05 19:00:00+00:00,4294.56,4298.81,4290.31,4298.56
SPX500,M15,2023-06-05 19:15:00+00:00,4298.81,4299.56,4295.31,4297.81
SPX500,M15,2023-06-05 19:30:00+00:00,4297.81,4298.81,4296.31,4298.06
SPX500,M15,2023-06-05 19:45:00+00:00,4298.06,4300.81,4298.06,4300.81
SPX500,M15,2023-06-05 20:00:00+00:00,4300.81,4301.31,4297.81,4297.81
SPX500,M15,2023-06-05 20:15:00+00:00,4297.81,4298.06,4288.06,4290.31
SPX500,M15,2023-06-05 20:30:00+00:00,4290.31,4290.56,4285.81,4287.31
SPX500,M15,2023-06-05 20:45:00+00:00,4287.31,4290.56,4285.81,4290.06
SPX500,M15,2023-06-05 21:00:00+00:00,4290.06,4290.56,4282.56,4284.56
SPX500,M15,2023-06-05 21:15:00+00:00,4284.56,4287.81,4281.81,4285.06
SPX500,M15,2023-06-05 21:30:00+00:00,4285.06,4285.81,4269.06,4275.31
SPX500,M15,2023-06-05 21:45:00+00:00,4275.31,4282.06,4269.56,4281.56
SPX500,M15,2023-06-05 22:00:00+00:00,4281.81,4282.81,4268.81,4277.56
SPX500,M15,2023-06-05 22:15:00+00:00,4277.56,4279.56,4274.81,4277.06
SPX500,M15,2023-06-05 22:30:00+00:00,4277.06,4280.81,4275.06,4279.81
SPX500,M15,2023-06-05 22:45:00+00:00,4279.81,4281.56,4276.06,4276.31
SPX500,M15,2023-06-05 23:00:00+00:00,4276.31,4278.06,4275.81,4277.31
SPX500,M15,2023-06-05 23:15:00+00:00,4277.31,4278.56,4276.56,4277.31
SPX500,M15,2023-06-05 23:30:00+00:00,4277.31,4278.56,4277.06,4278.56
SPX500,M15,2023-06-05 23:45:00+00:00,4278.56,4279.06,4275.56,4275.56
SPX500,M15,2023-06-06 01:00:00+00:00,4275.07,4276.07,4273.82,4273.82
SPX500,M15,2023-06-06 01:15:00+00:00,4273.82,4274.07,4272.57,4273.82
SPX500,M15,2023-06-06 01:30:00+00:00,4273.82,4274.07,4271.57,4272.57
SPX500,M15,2023-06-06 01:45:00+00:00,4272.57,4273.57,4271.82,4271.82
SPX500,M15,2023-06-06 02:00:00+00:00,4271.82,4273.57,4271.82,4273.07
SPX500,M15,2023-06-06 02:15:00+00:00,4273.07,4274.32,4272.82,4273.32
SPX500,M15,2023-06-06 02:30:00+00:00,4273.32,4274.07,4270.82,4270.82
SPX500,M15,2023-06-06 02:45:00+00:00,4270.82,4272.07,4270.32,4272.07
SPX500,M15,2023-06-06 03:00:00+00:00,4272.07,4273.07,4271.32,4271.32
SPX500,M15,2023-06-06 03:15:00+00:00,4271.32,4272.57,4270.82,4272.32
SPX500,M15,2023-06-06 03:30:00+00:00,4272.32,4274.57,4272.32,4274.32
SPX500,M15,2023-06-06 03:45:00+00:00,4274.32,4275.07,4273.32,4274.82
SPX500,M15,2023-06-06 04:00:00+00:00,4274.82,4277.57,4274.32,4277.07
SPX500,M15,2023-06-06 04:15:00+00:00,4277.07,4277.32,4276.07,4276.82
SPX500,M15,2023-06-06 04:30:00+00:00,4276.82,4276.82,4275.32,4275.57
SPX500,M15,2023-06-06 04:45:00+00:00,4275.57,4277.82,4275.07,4277.82
SPX500,M15,2023-06-06 05:00:00+00:00,4277.82,4279.32,4276.82,4279.07
SPX500,M15,2023-06-06 05:15:00+00:00,4279.07,4279.07,4278.32,4279.07
SPX500,M15,2023-06-06 05:30:00+00:00,4279.07,4279.32,4277.57,4278.32
SPX500,M15,2023-06-06 05:45:00+00:00,4278.32,4279.07,4277.57,4277.82
SPX500,M15,2023-06-06 06:00:00+00:00,4277.82,4278.07,4277.07,4277.57
SPX500,M15,2023-06-06 06:15:00+00:00,4277.82,4278.57,4277.07,4278.57
SPX500,M15,2023-06-06 06:30:00+00:00,4278.57,4278.82,4275.57,4276.32
SPX500,M15,2023-06-06 06:45:00+00:00,4276.32,4277.57,4276.32,4277.57
